# M35 reel 3 frame 0182: No. 80, 29 Feb 1812, single leaf, 17 code lines with the clerk's interlinear decode (read here 22 Sept 2026)
# number<TAB>clerk's decode<TAB>frame+line<TAB>grade (H clear; M number or alignment uncertain)
1401	I	0182L1	H
1244	had	0182L1	H
191	hon	0182L1	H
934	our	0182L1	H
1420	in	0182L1	H
983	form	0182L1	H
1429	ing	0182L1	H
663	you	0182L1	H
167	my	0182L2	H
1457	last	0182L2	H
879	letter	0182L2	H
113	confer	0182L2	H
546	ence	0182L2	H
808	day	0182L2	H
1318	before	0182L2	H
1200	written	0182L3	H
1025	chan	0182L3	H
1016	ce(l)	0182L3	H
890	lor	0182L3	H
1192	without	0182L4	H
1086	serve	0182L4	H
498	war	0182L4	H
295	ex	0182L4	H
518	pect	0182L4	H
520	ed	0182L4	H
792	by	0182L4	H
182	him	0182L5	H
620	mark(s)	0182L5	M
488	upon	0182L5	H
384	sub	0182L5	M
1411	ject	0182L5	H
1169	were	0182L5	H
417	nec	0182L5	H
1060	ct	0182L5,L13	H
925	other	0182L6	H
13	observation(s)	0182L6,L17	H
749	respect	0182L6	H
264	state	0182L6	H
943	own	0182L6	H
1459	lation(s)	0182L6	M
1394	think	0182L6	H
1328	best	0182L7	H
746	re	0182L7	M
513	peat	0182L7	M
1357	them	0182L7	H
420	near	0182L7	H
1507	ac	0182L7	H
910	cord	0182L7	H
297	ex	0182L8,L14	H
1433	pression(s)	0182L8,L14	M
634	mem	0182L8	H
906	ory	0182L8	H
1186	will	0182L8	H
1123	per	0182L8	H
137	mit	0182L8	H
208	pre	0182L8	H
134	mis	0182L8	H
1569	occasion(s)	0182L9	H
1049	Count	0182L9	H
1535	al	0182L9	H
1162	way(s)	0182L9	M
1219	give(s)	0182L9	M
628	me	0182L9	H
480	under	0182L9	H
262	st	0182L10	H
668	and	0182L10	H
463	ver	0182L10	H
1098	si	0182L10	H
438	ng	0182L10,L16	M
994	free	0182L10	H
897	ly	0182L10	H
249	so	0182L10	M
809	de	0182L11	H
880	li	0182L11	H
1002	ca	0182L11	H
1372	te	0182L11	H
402	na	0182L11	H
763	ture	0182L11	H
1116	spe(aks)	0182L11	M
1534	ak(s)	0182L11	M
37	together	0182L11	M
330	fi	0182L12,L16,L17	H
823	den	0182L12,L17	H
854	do	0182L12	H
118	consider	0182L12	H
63	quir	0182L12	H
188	hold	0182L13	H
1046	cor	0182L13	H
747	report	0182L13	H
1083	sen	0182L13	H
560	ti	0182L13,L16	H
637	ment(s)	0182L13	H
282	even	0182L14	H
492	use(s)	0182L14	M
630	mean	0182L14	H
1597	only	0182L14	H
1093	shall	0182L15	H
605	made	0182L15	H
230	pub	0182L15	H
1001	lic	0182L15	M
338	thus	0182L15	M
313	far	0182L15	M
479	un	0182L15	H
799	doubt	0182L15	M
1373	ted	0182L15	H
1376	tend(s)	0182L16	H
883	den	0182L16	M
41	commu	0182L16	H
861	write	0182L17	H
1071	same	0182L17	H
