# 0184L line 1: 1576(of) 200(hum) 1549(an) 692(as) 219/209(so; digit overwritten) 1028(ci) 864(ation) 1440(it) 1436(is) 1385(the) 976(foun) 479(da) 802(tion)
1576	of	0184L1	H
200	hum	0184L1	H
1549	an	0184L1	H
692	as	0184L1	H
219	so	0184L1	M
1028	ci	0184L1	H
864	ation	0184L1	H
1440	it	0184L1	H
1436	is	0184L1	H
1385	the	0184L1	H
976	foun	0184L1	M
479	da	0184L1	M
802	tion	0184L1	M
# 0184L line 2: 565(?; "of" written near 565/1576) 1576(of) 1535(all; small cross under) 1385(the) 492(use) 875(ful) 668(and) 1102(pa) 1028(ci) 333(fic) 1430(inter) 1052(course) 1331(between)
1576	of	0184L2	M
1535	all	0184L2	H
1385	the	0184L2	H
492	use	0184L2	M
875	ful	0184L2	M
668	and	0184L2	H
1102	pa	0184L2	M
1028	ci	0184L2	H
333	fic	0184L2	M
1430	inter	0184L2	M
1052	course	0184L2	M
1331	between	0184L2	H
# 0184L line 3: 411(nations) 1440(it; written over 1441?) 1436(is) 1501(a) 213(pri) 682(mary; digits overwritten, 682/602) 949(necess/nece) 421(it/ssit) 653(y; first digit overwritten) 569(to) 1535(all) classes(clear word) 1576(of)
411	nations	0184L3	H
1440	it	0184L3	M
1436	is	0184L3	H
1501	a	0184L3	H
213	pri	0184L3	M
682	mary	0184L3	M
949	necess	0184L3	M
421	it	0184L3	M
653	y	0184L3	M
569	to	0184L3	H
1535	all	0184L3	H
1576	of	0184L3	H
# 0184L line 4: 1122(people) 1385(the) 16(Em) 402(peror) 1148(na) 586(po) 1592(leon) 1186(will) 433(never) 1072(see; clerk's "it +" drifts over it) 1440(it) 1426(in) 1399(this)  [decode words written shifted right of their groups; alignment by known values 1186=will, 1440=it]
1122	people	0184L4	H
1385	the	0184L4	H
16	Em	0184L4	M
402	peror	0184L4	M
1148	na	0184L4	M
586	po	0184L4	M
1592	leon	0184L4	M
1186	will	0184L4	M
433	never	0184L4	M
1072	see	0184L4	M
1440	it	0184L4	M
1426	in	0184L4	M
1399	this	0184L4	H
# 0184L line 5: 581/881(light) 668(and) 249(so) 184(his) 1042(com) 689(mer) 1028(ci) 1635(al) 731(re) 1238(gula) 1459(tions) 668(and) 17(promises; caret after) 1186(will)
581	light	0184L5	M
668	and	0184L5	H
249	so	0184L5	H
184	his	0184L5	H
1042	com	0184L5	M
689	mer	0184L5	M
1028	ci	0184L5	H
1635	al	0184L5	M
731	re	0184L5	M
1238	gula	0184L5	M
1459	tions	0184L5	M
668	and	0184L5	H
17	promises	0184L5	M
1186	will	0184L5	H
# 0184L line 6: 433(never) 1381/1391(be; "to" struck before "be") 399(sy) 262(ste) 539(ma) 699(tic) 1404(?) 908(or) 1044(con) 237(sis) 1293(tent) — 663(You) 1186(will)
433	never	0184L6	H
1381	be	0184L6	M
399	sy	0184L6	M
262	ste	0184L6	M
539	ma	0184L6	M
699	tic	0184L6	M
908	or	0184L6	M
1044	con	0184L6	M
237	sis	0184L6	M
1293	tent	0184L6	M
663	you	0184L6	H
1186	will	0184L6	H
# 0184L line 7: 330(fi) 416(nd) [find over 330 416] 1384(that) 663(you) 1006(can) 1136(place) 884(little) 827(de) 546(pendence) 448(upon) 1387(them) — 692(as) 569(to)  [1006..1387 underlined]
330	fi	0184L7	M
416	nd	0184L7	M
1384	that	0184L7	H
663	you	0184L7	H
1006	can	0184L7	H
1136	place	0184L7	H
884	little	0184L7	H
827	de	0184L7	M
546	pendence	0184L7	M
448	upon	0184L7	H
1387	them	0184L7	H
692	as	0184L7	H
569	to	0184L7	H
# 0184L line 8: 184(his) 1186(will) ?87/287(for; bracketed/struck, uncertain group) 1118(peace) 668(and) tranquility(clear word) — 352(no) 1044(con) 504(tin) 459(ued) 1385(the)
184	his	0184L8	H
1186	will	0184L8	H
1118	peace	0184L8	H
668	and	0184L8	H
352	no	0184L8	H
1044	con	0184L8	M
504	tin	0184L8	M
459	ued	0184L8	M
1385	the	0184L8	H
# 0184L line 9: 1049("Count", faint pencil in margin — see line 22 where 1049=Count) — 1384(that) 1436(is) 1424(im) 157(pos) 586(sible) — 1401(I) 1006(can) 1068(say) 653(?; no decode, "to" drifts over it) 569(to) 663(you)
1049	Count	0184L9	M
1384	that	0184L9	H
1436	is	0184L9	H
1424	im	0184L9	M
157	pos	0184L9	M
586	sible	0184L9	M
1401	I	0184L9	H
1006	can	0184L9	H
1068	say	0184L9	H
569	to	0184L9	H
663	you	0184L9	H
# 0184L line 10: 1426(in) 1044(con) 330(fi) 823(dence) 1016(struck through) 1384(that) 169(he) 1593(once) told(clear word) 828(me) 249(so) 182(him) 1081(self) — 140..(I; at edge)
1426	in	0184L10	H
1044	con	0184L10	H
330	fi	0184L10	M
823	dence	0184L10	M
1384	that	0184L10	H
169	he	0184L10	H
1593	once	0184L10	H
828	me	0184L10	H
249	so	0184L10	H
182	him	0184L10	M
1081	self	0184L10	M
# 0184L line 11: 500(was) 254(spea) 502(king) 1450(?; "speaking" ends over its left edge, "to" over its right) 569(to) 182(him) 1505(about) 256(Spain) 668(and) 204(Portugal) — 668(and) 169(he) 1068(said/say) 14..(edge)
500	was	0184L11	H
254	spea	0184L11	M
502	king	0184L11	M
569	to	0184L11	M
182	him	0184L11	H
1505	about	0184L11	H
256	Spain	0184L11	H
668	and	0184L11	H
204	Portugal	0184L11	H
169	he	0184L11	H
1068	said	0184L11	M
# 0184L line 12: 569(to) 628(me) — 1401(I) 161(mu) 262(st) 1535(al) 1162(ways) 1310(be) 1225(gi) 1429(ving) [1225 1429 underlined] — 1520(after) 1385(the)
569	to	0184L12	H
628	me	0184L12	H
1401	I	0184L12	H
161	mu	0184L12	M
262	st	0184L12	M
1535	al	0184L12	M
1162	ways	0184L12	M
1310	be	0184L12	H
1225	gi	0184L12	M
1429	ving	0184L12	M
1520	after	0184L12	H
1385	the	0184L12	H
# 0184L line 13: 1118(peace) 1576(of) 561(those) 238(si) 1174(where) 1047(could) 1401(I) 1225(go) 798(but) 569(to) 256(Spain) — 1401(I) 1168(went)
1118	peace	0184L13	H
1576	of	0184L13	H
561	those	0184L13	M
238	si	0184L13	M
1174	where	0184L13	H
1047	could	0184L13	H
1401	I	0184L13	H
1225	go	0184L13	H
798	but	0184L13	H
569	to	0184L13	H
256	Spain	0184L13	H
1168	went	0184L13	H
# 0184L line 14: 569(to) 256(Spain) 1315(because) 1401(I) 1047(could) 360(not) 1225(go) 674(any) 1174(where) 538(else) — 668(and) 1399(this)
569	to	0184L14	H
256	Spain	0184L14	H
1315	because	0184L14	H
1401	I	0184L14	H
1047	could	0184L14	H
360	not	0184L14	H
1225	go	0184L14	H
674	any	0184L14	H
1174	where	0184L14	H
538	else	0184L14	H
668	and	0184L14	H
1399	this	0184L14	H
# 0184L line 15: 1535(all) 169(he) 1244(had) 669/569(to) 1068(say) 653(?; no decode) 1426(in) justification(clear word) 1576(of) 184(his) 1258(?; nothing above) 1..(cut at binding)
1535	all	0184L15	H
169	he	0184L15	H
1244	had	0184L15	H
669	to	0184L15	M
1068	say	0184L15	H
1426	in	0184L15	H
1576	of	0184L15	H
184	his	0184L15	H
# 0184L line 16: 1227/1287(gone; digits overwritten) 1431(into) 256(Spain) 668(and) 204(Portugal) — 668(and) 366(now) 692(as) 1124(perhaps) 1391(there; underlined) 169(he) 1436(is) 360(not)
1227	gone	0184L16	M
1431	into	0184L16	H
256	Spain	0184L16	H
668	and	0184L16	H
204	Portugal	0184L16	H
366	now	0184L16	H
692	as	0184L16	H
1124	perhaps	0184L16	H
1391	there	0184L16	H
169	he	0184L16	H
1436	is	0184L16	H
360	not	0184L16	H
# 0184L line 17: 709(quite) 1372(sa) 1042/1072(tis) 335(fied) 1190(with) [split of "satisfied with" over 1372 1042 335 1190 is a best fit] 184(his) 1225(go) 1429(ing) — 169(he) 682(may) 1420(in) 1376(tend) 569(to)
709	quite	0184L17	H
1372	sa	0184L17	M
1042	tis	0184L17	M
335	fied	0184L17	M
1190	with	0184L17	M
184	his	0184L17	H
1225	go	0184L17	M
1429	ing	0184L17	M
169	he	0184L17	H
682	may	0184L17	M
1420	in	0184L17	M
1376	tend	0184L17	M
569	to	0184L17	H
# 0184L line 18: 771(him) 1523(a) 491(gainst) 999(from) 1385(the) 1071(same) 497(way) 369(want) 1576(of) 674(any) 925(other) 1136(place) 1174(where) 569(to)  [decodes drift right ~half a group]
771	him	0184L18	M
1523	a	0184L18	M
491	gainst	0184L18	M
999	from	0184L18	M
1385	the	0184L18	H
1071	same	0184L18	M
497	way	0184L18	M
369	want	0184L18	M
1576	of	0184L18	H
674	any	0184L18	H
925	other	0184L18	H
1136	place	0184L18	H
1174	where	0184L18	H
569	to	0184L18	H
# 0184L line 19: 1225(go) — 1401(I) 1068(say; "said" over 1068 1407) 1407(?; "d" of said?) 1384(that) 1594(one) 1199(would) 1394/1384(think; overwritten) 450(?) 256(Spain) 668(and) 204(Portugal) 262..(cut)
1225	go	0184L19	H
1401	I	0184L19	H
1068	said	0184L19	M
1384	that	0184L19	H
1594	one	0184L19	H
1199	would	0184L19	H
1394	think	0184L19	M
256	Spain	0184L19	H
668	and	0184L19	H
204	Portugal	0184L19	H
# 0184L line 20: 1421(still; "+" below) 877(fur) 448(nish) 520(ed) 668(and) 1169("sure" struck out; likely?) 882(likely) 897(long) 888(?) 569(to) 877(fur) 448(nish) 182(him) 709(quite)
1421	still	0184L20	H
877	fur	0184L20	M
448	nish	0184L20	M
520	ed	0184L20	M
668	and	0184L20	H
1169	sure (struck)	0184L20	M
882	likely	0184L20	M
897	long	0184L20	M
569	to	0184L20	H
877	fur	0184L20	M
448	nish	0184L20	M
182	him	0184L20	H
709	quite	0184L20	H
# 0184L line 21: 1372(? no decode) 1489(worn/soon; 14 crossed) 1292(enough) 569(to) 1225(go) 1429(in; =ing) [1225 1429 underlined] 1426(in) 1192(without) 811(making) ^ 1440(it) 70(necessary) 569(to) 1231(?; "gratify" written at start of next line)
1489	worn/soon	0184L21	M
1292	enough	0184L21	H
569	to	0184L21	H
1225	go	0184L21	H
1429	in(g)	0184L21	M
1426	in	0184L21	H
1192	without	0184L21	H
811	making	0184L21	H
1440	it	0184L21	H
70	necessary	0184L21	H
569	to	0184L21	H
# 0184L line 22: 580/560(gratify; over 5?0 888) 888 184(his) 1112(pas) 236(sion) 1426(in) 1549(an) 925(other) 704(quarter) — 1385(the) 1049(Count) 731(re) 1134(plied)
580	gratify(part)	0184L22	M
888	gratify(part)	0184L22	M
184	his	0184L22	H
1112	pas	0184L22	H
236	sion	0184L22	H
1426	in	0184L22	H
1549	an	0184L22	H
925	other	0184L22	H
704	quarter	0184L22	H
1385	the	0184L22	H
1049	Count	0184L22	H
731	re	0184L22	M
1134	plied	0184L22	M
# 0184L line 23: 1412(?; no decode) 1384(that) 1391(there) 500(was) 352(no) 1161(poli) 580/500(tical) 1003(con?) 118(sider) 864(ation) [consideration over 1003 118 864; cf. line 25 "a consideration" = 1501 118 864] 1172(what) 249(so) 284(ever) 488/458(upon)
1384	that	0184L23	H
1391	there	0184L23	H
500	was	0184L23	H
352	no	0184L23	H
1161	poli	0184L23	M
580	tical	0184L23	M
1003	con	0184L23	M
118	consider	0184L23	M
864	ation	0184L23	M
1172	what	0184L23	M
249	so	0184L23	M
284	ever	0184L23	M
488	upon	0184L23	M
